0.3,1.59056,1.09379
0.302,1.59415,1.01775
0.304,1.58348,0.93377
0.306,1.5568,0.84735
0.308,1.51185,0.75892
0.31,1.46671,0.70801
0.312,1.3923,0.6352
0.314,1.30603,0.57391
0.316,1.21009,0.52419
0.318,1.10902,0.48695
0.32,1.00579,0.45702
0.322,0.89633,0.43464
0.324,0.75958,0.43057
0.326,0.6003,0.44919
0.328,0.42799,0.52007
0.33,0.29295,0.65322
0.332,0.22155,0.79582
0.334,0.18785,0.91877
0.336,0.17154,1.01974
0.338,0.16175,1.10415
0.34,0.15498,1.1773
0.342,0.14966,1.24252
0.344,0.14466,1.30122
0.346,0.13952,1.3552
0.348,0.13402,1.40585
0.35,0.12835,1.45383
0.352,0.12281,1.49943
0.354,0.11709,1.54299
0.356,0.11096,1.58448
0.358,0.10466,1.62413
0.36,0.09995,1.66244
0.362,0.09778,1.69949
0.364,0.09738,1.73544
0.366,0.09723,1.77019
0.368,0.09632,1.80367
0.37,0.09501,1.83623
0.372,0.09431,1.86794
0.374,0.09441,1.89844
0.376,0.09446,1.92761
0.378,0.09359,1.95584
0.38,0.09179,1.98383
0.382,0.08985,2.01193
0.384,0.0884,2.04013
0.386,0.08782,2.06787
0.388,0.08798,2.09482
0.39,0.08819,2.12122
0.392,0.08798,2.14736
0.394,0.08772,2.17316
0.396,0.08684,2.19857
0.398,0.08499,2.22353
0.4,0.0824,2.24804
0.402,0.07943,2.27225
0.404,0.07708,2.29636
0.406,0.07554,2.32053
0.408,0.07438,2.34478
0.41,0.07307,2.36912
0.412,0.07136,2.39354
0.414,0.06947,2.41774
0.416,0.06771,2.44139
0.418,0.06619,2.46429
0.42,0.06489,2.48662
0.422,0.06393,2.50855
0.424,0.0635,2.53017
0.426,0.06352,2.55132
0.428,0.06392,2.57203
0.43,0.06449,2.5924
0.432,0.06493,2.61251
0.434,0.06543,2.63257
0.436,0.06621,2.65282
0.438,0.06691,2.67334
0.44,0.06711,2.69402
0.442,0.06635,2.71479
0.444,0.06437,2.73581
0.446,0.0614,2.75705
0.448,0.0581,2.77827
0.45,0.05517,2.79902
0.452,0.05317,2.81887
0.454,0.05237,2.83757
0.456,0.05287,2.85537
0.458,0.05449,2.87269
0.46,0.05634,2.88985
0.462,0.05777,2.90714
0.464,0.05864,2.92486
0.466,0.05891,2.94315
0.468,0.05865,2.96202
0.47,0.0579,2.9813
0.472,0.05685,3.00078
0.474,0.05594,3.02016
0.476,0.05557,3.03919
0.478,0.05596,3.05773
0.48,0.05703,3.07569
0.482,0.05845,3.09312
0.484,0.06015,3.1104
0.486,0.06207,3.12789
0.488,0.06363,3.14434
0.49,0.06458,3.15906
0.492,0.06724,3.17703
0.494,0.07241,3.19973
0.496,0.07153,3.20768
0.498,0.05808,3.18646
0.5,0.04137,3.1594
0.502,0.0318,3.15204
0.504,0.02949,3.16416
0.506,0.03199,3.18914
0.508,0.03684,3.22033
0.51,0.0416,3.25111
0.512,0.04433,3.27624
0.514,0.04515,3.29611
0.516,0.04467,3.31251
0.518,0.04354,3.32725
0.52,0.04237,3.34212
0.522,0.04167,3.35853
0.524,0.04143,3.37635
0.526,0.04153,3.39508
0.528,0.04183,3.4142
0.53,0.0422,3.43319
0.532,0.04254,3.45166
0.534,0.04282,3.46965
0.536,0.04306,3.4873
0.538,0.04325,3.50477
0.54,0.0434,3.5222
0.542,0.04352,3.53972
0.544,0.04361,3.55731
0.546,0.04368,3.57494
0.548,0.04375,3.59255
0.55,0.04382,3.61011
0.552,0.0439,3.62758
0.554,0.044,3.64499
0.556,0.04413,3.66234
0.558,0.0443,3.67968
0.56,0.04451,3.69702
0.562,0.04477,3.71438
0.564,0.04506,3.73177
0.566,0.04537,3.74916
0.568,0.04568,3.76655
0.57,0.04597,3.78393
0.572,0.04622,3.80129
0.574,0.04644,3.81864
0.576,0.04661,3.83598
0.578,0.04674,3.85332
0.58,0.04682,3.87068
0.582,0.04686,3.88805
0.584,0.04687,3.90541
0.586,0.04686,3.92274
0.588,0.04684,3.94
0.59,0.04684,3.95717
0.592,0.04686,3.97423
0.594,0.04692,3.99121
0.596,0.04702,4.00813
0.598,0.04718,4.02503
0.6,0.04741,4.04194
0.602,0.04771,4.05888
0.604,0.04805,4.07583
0.606,0.0484,4.09274
0.608,0.04873,4.10958
0.61,0.04899,4.12631
0.612,0.04917,4.14291
0.614,0.04928,4.15942
0.616,0.04937,4.17589
0.618,0.04947,4.19239
0.62,0.04962,4.20897
0.622,0.04985,4.22567
0.624,0.05013,4.24247
0.626,0.05045,4.25934
0.628,0.05078,4.27622
0.63,0.0511,4.29309
0.632,0.05138,4.30991
0.634,0.05159,4.32669
0.636,0.05172,4.34343
0.638,0.05175,4.36014
0.64,0.05165,4.37683
0.642,0.05142,4.39351
0.644,0.05114,4.41018
0.646,0.0509,4.42685
0.648,0.05079,4.44353
0.65,0.05091,4.46022
0.652,0.05131,4.47692
0.654,0.05189,4.4936
0.656,0.05252,4.51021
0.658,0.05307,4.52673
0.66,0.05339,4.54311
0.662,0.0534,4.55933
0.664,0.05319,4.57544
0.666,0.05288,4.5915
0.668,0.0526,4.60757
0.67,0.05248,4.62372
0.672,0.05262,4.63999
0.674,0.05295,4.65638
0.676,0.05339,4.67285
0.678,0.05385,4.68938
0.68,0.05422,4.70595
0.682,0.05444,4.72253
0.684,0.05453,4.73909
0.686,0.05453,4.75561
0.688,0.05448,4.77206
0.69,0.05443,4.78842
0.692,0.05441,4.80467
0.694,0.05443,4.82082
0.696,0.05451,4.83692
0.698,0.05465,4.853
