wl,n,k
5.02E-01,2.04E+00,0.00E+00
5.04E-01,2.04E+00,0.00E+00
5.06E-01,2.04E+00,0.00E+00
5.08E-01,2.04E+00,0.00E+00
5.10E-01,2.04E+00,0
5.12E-01,2.04E+00,0
5.14E-01,2.04E+00,0
5.16E-01,2.04E+00,0
5.18E-01,2.04E+00,0
5.20E-01,2.04E+00,0.00E+00
5.22E-01,2.04E+00,0.00E+00
5.24E-01,2.04E+00,0.00E+00
5.26E-01,2.04E+00,0.00E+00
5.28E-01,2.04E+00,0.00E+00
5.30E-01,2.04E+00,0
5.32E-01,2.04E+00,0
5.34E-01,2.04E+00,0
5.36E-01,2.03E+00,0
5.38E-01,2.03E+00,0
5.40E-01,2.03E+00,0.00E+00
5.42E-01,2.03E+00,0.00E+00
5.44E-01,2.03E+00,0.00E+00
5.46E-01,2.03E+00,0.00E+00
5.48E-01,2.03E+00,0.00E+00
5.50E-01,2.03E+00,0
5.52E-01,2.03E+00,0
5.54E-01,2.03E+00,0
5.56E-01,2.03E+00,0
5.58E-01,2.03E+00,0
5.60E-01,2.03E+00,0.00E+00
5.62E-01,2.03E+00,0.00E+00
5.64E-01,2.03E+00,0.00E+00
5.66E-01,2.03E+00,0.00E+00
5.68E-01,2.03E+00,0.00E+00
5.70E-01,2.03E+00,0
5.72E-01,2.03E+00,0
5.74E-01,2.03E+00,0
5.76E-01,2.03E+00,0
5.78E-01,2.03E+00,0
5.80E-01,2.03E+00,0.00E+00
5.82E-01,2.03E+00,0.00E+00
5.84E-01,2.03E+00,0.00E+00
5.86E-01,2.03E+00,0.00E+00
5.88E-01,2.03E+00,0.00E+00
5.90E-01,2.03E+00,0
5.92E-01,2.03E+00,0
5.94E-01,2.03E+00,0
5.96E-01,2.03E+00,0
5.98E-01,2.03E+00,0
6.00E-01,2.03E+00,0.00E+00
6.02E-01,2.02E+00,0.00E+00
6.04E-01,2.02E+00,0.00E+00
6.06E-01,2.02E+00,0.00E+00
6.08E-01,2.02E+00,0.00E+00
6.10E-01,2.02E+00,0
6.12E-01,2.02E+00,0
6.14E-01,2.02E+00,0
6.16E-01,2.02E+00,0
6.18E-01,2.02E+00,0
6.20E-01,2.02E+00,0.00E+00
6.22E-01,2.02E+00,0.00E+00
6.24E-01,2.02E+00,0.00E+00
6.26E-01,2.02E+00,0.00E+00
6.28E-01,2.02E+00,0.00E+00
6.30E-01,2.02E+00,0
6.32E-01,2.02E+00,0
6.34E-01,2.02E+00,0
6.36E-01,2.02E+00,0
6.38E-01,2.02E+00,0
6.40E-01,2.02E+00,0.00E+00
6.42E-01,2.02E+00,0.00E+00
6.44E-01,2.02E+00,0.00E+00
6.46E-01,2.02E+00,0.00E+00
6.48E-01,2.02E+00,0.00E+00
6.50E-01,2.02E+00,0
6.52E-01,2.02E+00,0
6.54E-01,2.02E+00,0
6.56E-01,2.02E+00,0
6.58E-01,2.02E+00,0
6.60E-01,2.02E+00,0.00E+00
6.62E-01,2.02E+00,0.00E+00
6.64E-01,2.02E+00,0.00E+00
6.66E-01,2.02E+00,0.00E+00
6.68E-01,2.02E+00,0.00E+00
6.70E-01,2.02E+00,0
6.72E-01,2.02E+00,0
6.74E-01,2.02E+00,0
6.76E-01,2.02E+00,0
6.78E-01,2.02E+00,0
6.80E-01,2.02E+00,0.00E+00
6.82E-01,2.02E+00,0.00E+00
6.84E-01,2.02E+00,0.00E+00
6.86E-01,2.02E+00,0.00E+00
6.88E-01,2.02E+00,0.00E+00
6.90E-01,2.02E+00,0
6.92E-01,2.02E+00,0
6.94E-01,2.02E+00,0
6.96E-01,2.02E+00,0
6.98E-01,2.02E+00,0
7.00E-01,2.02E+00,0.00E+00
7.02E-01,2.02E+00,0.00E+00
7.04E-01,2.02E+00,0.00E+00
7.06E-01,2.02E+00,0.00E+00
7.08E-01,2.02E+00,0.00E+00
7.10E-01,2.02E+00,0
7.12E-01,2.02E+00,0
7.14E-01,2.02E+00,0
7.16E-01,2.02E+00,0
7.18E-01,2.02E+00,0
7.20E-01,2.02E+00,0.00E+00
7.22E-01,2.02E+00,0.00E+00
7.24E-01,2.01E+00,0.00E+00
7.26E-01,2.01E+00,0.00E+00
7.28E-01,2.01E+00,0.00E+00
7.30E-01,2.01E+00,0
7.32E-01,2.01E+00,0
7.34E-01,2.01E+00,0
7.36E-01,2.01E+00,0
7.38E-01,2.01E+00,0
7.40E-01,2.01E+00,0.00E+00
0.742,2.01373,0.00E+00
0.744,2.01359,0.00E+00
0.746,2.01346,0.00E+00
0.748,2.01332,0.00E+00
0.75,2.01319,0
0.752,2.01305,0
0.754,2.01291,0
0.756,2.01278,0
0.758,2.01264,0
0.76,2.01251,0.00E+00
0.762,2.01237,0.00E+00
0.764,2.01224,0.00E+00
0.766,2.0121,0.00E+00
0.768,2.01197,0.00E+00
0.77,2.01183,0
0.772,2.01169,0
0.774,2.01156,0
0.776,2.01142,0
0.778,2.01129,0
0.78,2.01115,0.00E+00
0.782,2.01102,0.00E+00
0.784,2.01088,0.00E+00
0.786,2.01075,0.00E+00
0.788,2.01061,0.00E+00
0.79,2.01048,0
0.792,2.01034,0
0.794,2.0102,0
0.796,2.01007,0
0.798,2.00993,0
0.8,2.0098,0.00E+00
0.802,2.00966,0.00E+00
0.804,2.00953,0.00E+00
0.806,2.00939,0.00E+00
0.808,2.00926,0.00E+00
0.81,2.00912,0
0.812,2.00898,0
0.814,2.00885,0
0.816,2.00871,0
0.818,2.00858,0
0.82,2.00844,0.00E+00
0.822,2.00831,0.00E+00
0.824,2.00817,0.00E+00
0.826,2.00804,0.00E+00
0.828,2.00796,0.00E+00
0.83,2.00792,0
0.832,2.00787,0
0.834,2.00782,0
0.836,2.00777,0
0.838,2.00772,0
0.84,2.00767,0.00E+00
0.842,2.00763,0.00E+00
0.844,2.00758,0.00E+00
0.846,2.00753,0.00E+00
0.848,2.00748,0.00E+00
0.85,2.00743,0
0.852,2.00738,0
0.854,2.00734,0
0.856,2.00729,0
0.858,2.00724,0
0.86,2.00719,0.00E+00
0.862,2.00714,0.00E+00
0.864,2.00709,0.00E+00
0.866,2.00705,0.00E+00
0.868,2.007,0.00E+00
0.87,2.00695,0
0.872,2.0069,0
0.874,2.00685,0
0.876,2.0068,0
0.878,2.00675,0
0.88,2.00671,0.00E+00
0.882,2.00666,0.00E+00
0.884,2.00661,0.00E+00
0.886,2.00656,0.00E+00
0.888,2.00651,0.00E+00
0.89,2.00646,0
0.892,2.00642,0
0.894,2.00637,0
0.896,2.00632,0
0.898,2.00627,0
0.9,2.00622,0.00E+00
0.902,2.00617,0.00E+00
0.904,2.00613,0.00E+00
0.906,2.00608,0.00E+00
0.908,2.00603,0.00E+00
0.91,2.00598,0
0.912,2.00593,0
0.914,2.00588,0
0.916,2.00584,0
0.918,2.00579,0
0.92,2.00574,0.00E+00
0.922,2.00569,0.00E+00
0.924,2.00564,0.00E+00
0.926,2.00559,0.00E+00
0.928,2.00554,0.00E+00
0.93,2.0055,0
0.932,2.00545,0
0.934,2.0054,0
0.936,2.00535,0
0.938,2.0053,0
0.94,2.00525,0.00E+00
0.942,2.00521,0.00E+00
0.944,2.00516,0.00E+00
0.946,2.00511,0.00E+00
0.948,2.00506,0.00E+00
0.95,2.00501,0
0.952,2.00496,0
0.954,2.00492,0
0.956,2.00487,0
0.958,2.00482,0
0.96,2.00477,0.00E+00
0.962,2.00472,0.00E+00
0.964,2.00467,0.00E+00
0.966,2.00463,0.00E+00
0.968,2.00458,0.00E+00
0.97,2.00453,0
0.972,2.00448,0
0.974,2.00443,0
0.976,2.00438,0
0.978,2.00433,0
0.98,2.00429,0.00E+00
0.982,2.00424,0.00E+00
0.984,2.00419,0.00E+00
0.986,2.00414,0.00E+00
0.988,2.00409,0.00E+00
0.99,2.00404,0
0.992,2.004,0
0.994,2.00395,0
