wl,n,k
1.648,1.37,0
1.65,1.37,0
1.652,1.37,0
1.654,1.37,0
1.656,1.37,0
1.658,1.37,0
1.66,1.37,0
1.662,1.37,0
1.664,1.37,0
1.666,1.37,0
1.668,1.37,0
1.67,1.37,0
1.672,1.37,0
1.674,1.37,0
1.676,1.37,0
1.678,1.37,0
1.68,1.37,0
1.682,1.37,0
1.684,1.37,0
1.686,1.37,0
1.688,1.37,0
1.69,1.37,0
1.692,1.37,0
1.694,1.37,0
1.696,1.37,0
1.698,1.37,0
1.7,1.37,0
1.702,1.37,0
1.704,1.37,0
1.706,1.37,0
1.708,1.37,0
1.71,1.37,0
1.712,1.37,0
1.714,1.37,0
1.716,1.37,0
1.718,1.37,0
1.72,1.37,0
1.722,1.37,0
1.724,1.37,0
1.726,1.37,0
1.728,1.37,0
1.73,1.37,0
1.732,1.37,0
1.734,1.37,0
1.736,1.37,0
1.738,1.37,0
1.74,1.37,0
1.742,1.37,0
1.744,1.37,0
1.746,1.37,0
1.748,1.37,0
1.75,1.37,0
1.752,1.37,0
1.754,1.37,0
1.756,1.37,0
1.758,1.37,0
1.76,1.37,0
1.762,1.37,0
1.764,1.37,0
1.766,1.37,0
1.768,1.37,0
1.77,1.37,0
1.772,1.37,0
1.774,1.37,0
1.776,1.37,0
1.778,1.37,0
1.78,1.37,0
1.782,1.37,0
1.784,1.37,0
1.786,1.37,0
1.788,1.37,0
1.79,1.37,0
1.792,1.37,0
1.794,1.37,0
1.796,1.37,0
1.798,1.37,0
1.8,1.37,0
1.802,1.37,0
1.804,1.37,0
1.806,1.37,0
1.808,1.37,0
1.81,1.37,0
1.812,1.37,0
1.814,1.37,0
1.816,1.37,0
1.818,1.37,0
1.82,1.37,0
1.822,1.37,0
1.824,1.37,0
1.826,1.37,0
1.828,1.37,0
1.83,1.37,0
1.832,1.37,0
1.834,1.37,0
1.836,1.37,0
1.838,1.37,0
1.84,1.37,0
1.842,1.37,0
1.844,1.37,0
1.846,1.37,0
1.848,1.37,0
1.85,1.37,0
1.852,1.37,0
1.854,1.37,0
1.856,1.37,0
1.858,1.37,0
1.86,1.37,0
1.862,1.37,0
1.864,1.37,0
1.866,1.37,0
1.868,1.37,0
1.87,1.37,0
1.872,1.37,0
1.874,1.37,0
1.876,1.37,0
1.878,1.37,0
1.88,1.37,0
1.882,1.37,0
1.884,1.37,0
1.886,1.37,0
1.888,1.37,0
1.89,1.37,0
1.892,1.37,0
1.894,1.37,0
1.896,1.37,0
1.898,1.37,0
1.9,1.37,0
1.902,1.37,0
1.904,1.37,0
1.906,1.37,0
1.908,1.37,0
1.91,1.37,0
1.912,1.37,0
1.914,1.37,0
1.916,1.37,0
1.918,1.37,0
1.92,1.37,0
1.922,1.37,0
1.924,1.37,0
1.926,1.37,0
1.928,1.37,0
1.93,1.37,0
1.932,1.37,0
1.934,1.37,0
1.936,1.37,0
1.938,1.37,0
1.94,1.37,0
1.942,1.37,0
1.944,1.37,0
1.946,1.37,0
1.948,1.37,0
1.95,1.37,0
1.952,1.37,0
1.954,1.37,0
1.956,1.37,0
1.958,1.37,0
1.96,1.37,0
1.962,1.37,0
1.964,1.37,0
1.966,1.37,0
1.968,1.37,0
1.97,1.37,0
1.972,1.37,0
1.974,1.37,0
1.976,1.37,0
1.978,1.37,0
1.98,1.37,0
1.982,1.37,0
1.984,1.37,0
1.986,1.37,0
1.988,1.37,0
1.99,1.37,0
1.992,1.37,0
1.994,1.37,0
1.996,1.37,0
1.998,1.37,0
2,1.37,0
2.002,1.37,0
2.004,1.37,0
2.006,1.37,0
2.008,1.37,0
2.01,1.37,0
2.012,1.37,0
2.014,1.37,0
2.016,1.37,0
2.018,1.37,0
2.02,1.37,0
2.022,1.37,0
2.024,1.37,0
2.026,1.37,0
2.028,1.37,0
2.03,1.37,0
2.032,1.37,0
2.034,1.37,0
2.036,1.37,0
2.038,1.37,0
2.04,1.37,0
2.042,1.37,0
2.044,1.37,0
2.046,1.37,0
2.048,1.37,0
2.05,1.37,0
2.052,1.37,0
2.054,1.37,0
2.056,1.37,0
2.058,1.37,0
2.06,1.37,0
2.062,1.37,0
2.064,1.37,0
2.066,1.37,0
2.068,1.37,0
2.07,1.37,0
2.072,1.37,0
2.074,1.37,0
2.076,1.37,0
2.078,1.37,0
2.08,1.37,0
2.082,1.37,0
2.084,1.37,0
2.086,1.37,0
2.088,1.37,0
2.09,1.37,0
2.092,1.37,0
2.094,1.37,0
2.096,1.37,0
2.098,1.37,0
2.1,1.37,0
2.102,1.37,0
2.104,1.37,0
2.106,1.37,0
2.108,1.37,0
2.11,1.37,0
2.112,1.37,0
2.114,1.37,0
2.116,1.37,0
2.118,1.37,0
2.12,1.37,0
2.122,1.37,0
2.124,1.37,0
2.126,1.37,0
2.128,1.37,0
2.13,1.37,0
2.132,1.37,0
2.134,1.37,0
2.136,1.37,0
2.138,1.37,0
2.14,1.37,0
2.142,1.37,0
2.144,1.37,0
2.146,1.37,0
2.148,1.37,0
2.15,1.37,0
2.152,1.37,0
2.154,1.37,0
2.156,1.37,0
2.158,1.37,0
2.16,1.37,0
2.162,1.37,0
2.164,1.37,0
2.166,1.37,0
2.168,1.37,0
2.17,1.37,0
2.172,1.37,0
2.174,1.37,0
2.176,1.37,0
2.178,1.37,0
2.18,1.37,0
2.182,1.37,0
2.184,1.37,0
2.186,1.37,0
2.188,1.37,0
2.19,1.37,0
2.192,1.37,0
2.194,1.37,0
2.196,1.37,0
2.198,1.37,0
2.2,1.37,0
2.202,1.37,0
2.204,1.37,0
2.206,1.37,0
2.208,1.37,0
2.21,1.37,0
2.212,1.37,0
2.214,1.37,0
2.216,1.37,0
2.218,1.37,0
2.22,1.37,0
2.222,1.37,0
2.224,1.37,0
2.226,1.37,0
2.228,1.37,0
2.23,1.37,0
2.232,1.37,0
2.234,1.37,0
2.236,1.37,0
2.238,1.37,0
2.24,1.37,0
2.242,1.37,0
2.244,1.37,0
2.246,1.37,0
2.248,1.37,0
2.25,1.37,0
2.252,1.37,0
2.254,1.37,0
2.256,1.37,0
2.258,1.37,0
2.26,1.37,0
2.262,1.37,0
2.264,1.37,0
2.266,1.37,0
2.268,1.37,0
2.27,1.37,0
2.272,1.37,0
2.274,1.37,0
2.276,1.37,0
2.278,1.37,0
2.28,1.37,0
2.282,1.37,0
2.284,1.37,0
2.286,1.37,0
2.288,1.37,0
2.29,1.37,0
2.292,1.37,0
2.294,1.37,0
2.296,1.37,0
2.298,1.37,0
2.3,1.37,0
2.302,1.37,0
2.304,1.37,0
2.306,1.37,0
2.308,1.37,0
2.31,1.37,0
2.312,1.37,0
2.314,1.37,0
2.316,1.37,0
2.318,1.37,0
2.32,1.37,0
2.322,1.37,0
2.324,1.37,0
2.326,1.37,0
2.328,1.37,0
2.33,1.37,0
2.332,1.37,0
2.334,1.37,0
