wl,n,k
2.112,2.428,0.00E+00
2.114,2.428,0.00E+00
2.116,2.428,0.00E+00
2.118,2.428,0.00E+00
2.12,2.428,0
2.122,2.4279,0
2.124,2.4278,0
2.126,2.4277,0
2.128,2.4276,0
2.13,2.4275,0
2.132,2.4274,0
2.134,2.4273,0
2.136,2.4272,0
2.138,2.4271,0
2.14,2.427,0.00E+00
2.142,2.427,0.00E+00
2.144,2.427,0.00E+00
2.146,2.427,0.00E+00
2.148,2.427,0.00E+00
2.15,2.427,0.00E+00
2.152,2.427,0.00E+00
2.154,2.427,0.00E+00
2.156,2.427,0.00E+00
2.158,2.427,0.00E+00
2.16,2.427,0
2.162,2.4269,0
2.164,2.4268,0
2.166,2.4267,0
2.168,2.4266,0
2.17,2.4265,0
2.172,2.4264,0
2.174,2.4263,0
2.176,2.4262,0
2.178,2.4261,0
2.18,2.426,0.00E+00
2.182,2.426,0.00E+00
2.184,2.426,0.00E+00
2.186,2.426,0.00E+00
2.188,2.426,0.00E+00
2.19,2.426,0.00E+00
2.192,2.426,0.00E+00
2.194,2.426,0.00E+00
2.196,2.426,0.00E+00
2.198,2.426,0.00E+00
2.2,2.426,0
2.202,2.4259,0
2.204,2.4258,0
2.206,2.4257,0
2.208,2.4256,0
2.21,2.4255,0
2.212,2.4254,0
2.214,2.4253,0
2.216,2.4252,0
2.218,2.4251,0
2.22,2.425,0.00E+00
2.222,2.4251,0.00E+00
2.224,2.4252,0.00E+00
2.226,2.4253,0.00E+00
2.228,2.4254,0.00E+00
2.23,2.4255,0.00E+00
2.232,2.4256,0.00E+00
2.234,2.4257,0.00E+00
2.236,2.4258,0.00E+00
2.238,2.4259,0.00E+00
2.24,2.426,0
2.242,2.4259,0
2.244,2.4258,0
2.246,2.4257,0
2.248,2.4256,0
2.25,2.4255,0
2.252,2.4254,0
2.254,2.4253,0
2.256,2.4252,0
2.258,2.4251,0
2.26,2.425,0.00E+00
2.262,2.425,0.00E+00
2.264,2.425,0.00E+00
2.266,2.425,0.00E+00
2.268,2.425,0.00E+00
2.27,2.425,0.00E+00
2.272,2.425,0.00E+00
2.274,2.425,0.00E+00
2.276,2.425,0.00E+00
2.278,2.425,0.00E+00
2.28,2.425,0
2.282,2.4249,0
2.284,2.4248,0
2.286,2.4247,0
2.288,2.4246,0
2.29,2.4245,0
2.292,2.4244,0
2.294,2.4243,0
2.296,2.4242,0
2.298,2.4241,0
2.3,2.424,0.00E+00
2.302,2.424,0.00E+00
2.304,2.424,0.00E+00
2.306,2.424,0.00E+00
2.308,2.424,0.00E+00
2.31,2.424,0.00E+00
2.312,2.424,0.00E+00
2.314,2.424,0.00E+00
2.316,2.424,0.00E+00
2.318,2.424,0.00E+00
2.32,2.424,0
2.322,2.424,0
2.324,2.424,0
2.326,2.424,0
2.328,2.424,0
2.33,2.424,0
2.332,2.424,0
2.334,2.424,0
2.336,2.424,0
2.338,2.424,0
2.34,2.424,0.00E+00
2.342,2.424,0.00E+00
2.344,2.424,0.00E+00
2.346,2.424,0.00E+00
2.348,2.424,0.00E+00
2.35,2.424,0.00E+00
2.352,2.424,0.00E+00
2.354,2.424,0.00E+00
2.356,2.424,0.00E+00
2.358,2.424,0.00E+00
2.36,2.424,0
2.362,2.4239,0
2.364,2.4238,0
2.366,2.4237,0
2.368,2.4236,0
2.37,2.4235,0
2.372,2.4234,0
2.374,2.4233,0
2.376,2.4232,0
2.378,2.4231,0
2.38,2.423,0.00E+00
2.382,2.423,0.00E+00
2.384,2.423,0.00E+00
2.386,2.423,0.00E+00
2.388,2.423,0.00E+00
2.39,2.423,0.00E+00
2.392,2.423,0.00E+00
2.394,2.423,0.00E+00
2.396,2.423,0.00E+00
2.398,2.423,0.00E+00
2.4,2.423,0
2.402,2.423,0
2.404,2.423,0
2.406,2.423,0
2.408,2.423,0
2.41,2.423,0
2.412,2.423,0
2.414,2.423,0
2.416,2.423,0
2.418,2.423,0
2.42,2.423,0.00E+00
2.422,2.4229,0.00E+00
2.424,2.4228,0.00E+00
2.426,2.4227,0.00E+00
2.428,2.4226,0.00E+00
2.43,2.4225,0.00E+00
2.432,2.4224,0.00E+00
2.434,2.4223,0.00E+00
2.436,2.4222,0.00E+00
2.438,2.4221,0.00E+00
2.44,2.422,0
2.442,2.422,0
2.444,2.422,0
2.446,2.422,0
2.448,2.422,0
2.45,2.422,0
2.452,2.422,0
2.454,2.422,0
2.456,2.422,0
2.458,2.422,0
2.46,2.422,0.00E+00
2.462,2.422,0.00E+00
2.464,2.422,0.00E+00
2.466,2.422,0.00E+00
2.468,2.422,0.00E+00
2.47,2.422,0.00E+00
2.472,2.422,0.00E+00
2.474,2.422,0.00E+00
2.476,2.422,0.00E+00
2.478,2.422,0.00E+00
2.48,2.422,0
2.482,2.422,0
2.484,2.422,0
2.486,2.422,0
2.488,2.422,0
2.49,2.422,0
2.492,2.422,0
2.494,2.422,0
2.496,2.422,0
2.498,2.422,0
2.5,2.422,0.00E+00
8,2.4064,0.000000923
8.1,2.40592,0.000000868
8.2,2.40601,0.0000008
8.3,2.40608,0.000000874
8.4,2.40563,0.000000913
8.5,2.40477,0.000000898
8.6,2.40407,0.000000901
8.7,2.404,0.000000891
8.8,2.4039,0.000000915
8.9,2.40322,0.000000987
9,2.40254,0.000001
9.1,2.40194,0.000001
9.2,2.40128,0.00000107
9.3,2.40091,0.00000109
9.4,2.40095,0.00000102
9.5,2.40108,0.000000979
9.6,2.40104,0.000000994
9.7,2.40065,0.00000104
9.8,2.40003,0.0000011
9.9,2.39939,0.00000113
10,2.399,0.0000011
10.1,2.399,0.000001
10.2,2.39901,0.000000903
10.3,2.39863,0.000000879
10.4,2.39808,0.000000897
10.5,2.39768,0.000000904
10.6,2.39726,0.0000009
10.7,2.39644,0.000000904
10.8,2.39545,0.000000909
10.9,2.39492,0.000000891
11,2.39499,0.000000846
11.1,2.39503,0.000000803
11.2,2.39446,0.000000788
11.3,2.39353,0.000000794
11.4,2.39278,0.000000802
11.5,2.3924,0.000000804
11.6,2.39211,0.000000801
11.7,2.39161,0.000000798
11.8,2.39088,0.000000796
11.9,2.39004,0.0000008
12,2.38922,0.000000808
12.1,2.3885,0.000000812
12.2,2.38798,0.000000799
12.3,2.38768,0.000000763
12.4,2.38742,0.000000722
12.5,2.387,0.0000007
12.6,2.38626,0.000000713
12.7,2.38528,0.00000075
12.8,2.38421,0.000000792
12.9,2.38322,0.000000821
13,2.38244,0.000000817
