wl,n,k
0.888,1.75,0.02
0.89,1.75,0.02
0.892,1.75,0.02
0.894,1.75,0.02
0.896,1.75,0.02
0.898,1.75,0.02
0.9,1.75,0.02
0.902,1.75,0.02
0.904,1.75,0.02
0.906,1.75,0.02
0.908,1.75,0.02
0.91,1.75,0.02
0.912,1.75,0.02
0.914,1.75,0.02
0.916,1.75,0.02
0.918,1.75,0.02
0.92,1.75,0.02
0.922,1.75,0.02
0.924,1.75,0.02
0.926,1.75,0.02
0.928,1.75,0.02
0.93,1.75,0.02
0.932,1.75,0.02
0.934,1.75,0.02
0.936,1.75,0.02
0.938,1.75,0.02
0.94,1.75,0.02
0.942,1.75,0.02
0.944,1.75,0.02
0.946,1.75,0.02
0.948,1.75,0.02
0.95,1.75,0.02
0.952,1.75,0.02
0.954,1.75001,0.02
0.956,1.75001,0.02
0.958,1.75001,0.02
0.96,1.75,0.02
0.962,1.74999,0.02
0.964,1.74998,0.02
0.966,1.74997,0.02
0.968,1.74998,0.02
0.97,1.75,0.02
0.972,1.75004,0.02
0.974,1.75009,0.02
0.976,1.75011,0.02
0.978,1.75009,0.02
0.98,1.75,0.02
0.982,1.74984,0.02
0.984,1.74962,0.02
0.986,1.74938,0.02
0.988,1.74916,0.02
0.99,1.749,0.02
0.992,1.74891,0.02
0.994,1.74889,0.02
0.996,1.74891,0.02
0.998,1.74896,0.02
1,1.749,0.02
1.002,1.74902,0.02
1.004,1.74903,0.02
1.006,1.74902,0.02
1.008,1.74901,0.02
1.01,1.749,0.02
1.012,1.74899,0.02
1.014,1.74899,0.02
1.016,1.74899,0.02
1.018,1.749,0.02
1.02,1.749,0.02
1.022,1.749,0.02
1.024,1.749,0.02
1.026,1.749,0.02
1.028,1.749,0.02
1.03,1.749,0.02
1.032,1.749,0.02
1.034,1.749,0.02
1.036,1.749,0.02
1.038,1.749,0.02
1.04,1.749,0.02
1.042,1.749,0.02
1.044,1.749,0.02
1.046,1.749,0.02
1.048,1.749,0.02
1.05,1.749,0.02
1.052,1.749,0.02
1.054,1.749,0.02
1.056,1.749,0.02
1.058,1.749,0.02
1.06,1.749,0.02
1.062,1.749,0.02
1.064,1.749,0.02
1.066,1.749,0.02
1.068,1.749,0.02
1.07,1.749,0.02
1.072,1.749,0.02
1.074,1.749,0.02
1.076,1.749,0.02
1.078,1.749,0.02
1.08,1.749,0.02
1.082,1.749,0.02
1.084,1.749,0.02
1.086,1.749,0.02
1.088,1.749,0.02
1.09,1.749,0.02
1.092,1.749,0.02
1.094,1.749,0.02
1.096,1.749,0.02
1.098,1.749,0.02
1.1,1.749,0.02
1.102,1.749,0.02
1.104,1.749,0.02
1.106,1.749,0.02
1.108,1.749,0.02
1.11,1.749,0.02
1.112,1.749,0.02
1.114,1.749,0.02
1.116,1.749,0.02
1.118,1.749,0.02
1.12,1.749,0.02
1.122,1.749,0.02
1.124,1.749,0.02
1.126,1.749,0.02
1.128,1.749,0.02
1.13,1.749,0.02
1.132,1.749,0.02
1.134,1.749,0.02
1.136,1.749,0.02
1.138,1.749,0.02
1.14,1.749,0.02
1.142,1.749,0.02
1.144,1.749,0.02
1.146,1.749,0.02
1.148,1.749,0.02
1.15,1.749,0.02
1.152,1.749,0.02
1.154,1.749,0.02
1.156,1.749,0.02
1.158,1.749,0.02
1.16,1.749,0.02
1.162,1.749,0.02
1.164,1.749,0.01999
1.166,1.749,0.01999
1.168,1.749,0.01999
1.17,1.749,0.02
1.172,1.749,0.02001
1.174,1.749,0.02002
1.176,1.749,0.02003
1.178,1.749,0.02002
1.18,1.749,0.02
1.182,1.749,0.01996
1.184,1.749,0.01992
1.186,1.749,0.0199
1.188,1.749,0.01992
1.19,1.749,0.02
1.192,1.749,0.02015
1.194,1.749,0.02035
1.196,1.749,0.02058
1.198,1.749,0.0208
1.2,1.749,0.021
1.202,1.749,0.02114
1.204,1.749,0.02122
1.206,1.749,0.02123
1.208,1.749,0.02116
1.21,1.749,0.021
1.212,1.749,0.02076
1.214,1.749,0.02048
1.216,1.749,0.02022
1.218,1.749,0.02004
1.22,1.749,0.02
1.222,1.749,0.02013
1.224,1.749,0.02037
1.226,1.749,0.02064
1.228,1.749,0.02088
1.23,1.749,0.021
1.232,1.749,0.02095
1.234,1.749,0.02076
1.236,1.749,0.0205
1.238,1.749,0.02022
1.24,1.749,0.02
1.242,1.749,0.01987
1.244,1.749,0.01983
1.246,1.749,0.01986
1.248,1.749,0.01992
1.25,1.749,0.02
1.252,1.749,0.02007
1.254,1.749,0.02012
1.256,1.749,0.02014
1.258,1.749,0.0201
1.26,1.749,0.02
1.262,1.749,0.01983
1.264,1.749,0.01961
1.266,1.749,0.01937
1.268,1.749,0.01916
1.27,1.749,0.019
1.272,1.749,0.01892
1.274,1.74901,0.0189
1.276,1.74901,0.01892
1.278,1.74901,0.01896
1.28,1.749,0.019
1.282,1.74899,0.01902
1.284,1.74898,0.01903
1.286,1.74897,0.01902
1.288,1.74898,0.01901
1.29,1.749,0.019
1.292,1.74904,0.01899
1.294,1.74909,0.01899
1.296,1.74911,0.01899
1.298,1.74909,0.019
1.3,1.749,0.019
1.302,1.74884,0.019
1.304,1.74862,0.019
1.306,1.74838,0.019
1.308,1.74816,0.019
1.31,1.748,0.019
1.312,1.74791,0.019
1.314,1.74789,0.019
1.316,1.74791,0.019
1.318,1.74796,0.019
1.32,1.748,0.019
1.322,1.74802,0.019
1.324,1.74803,0.01899
1.326,1.74802,0.01899
1.328,1.74801,0.01899
1.33,1.748,0.019
1.332,1.74799,0.01902
1.334,1.74799,0.01903
1.336,1.74799,0.01904
1.338,1.748,0.01903
1.34,1.748,0.019
1.342,1.748,0.01894
1.344,1.748,0.01889
1.346,1.748,0.01886
1.348,1.748,0.01888
1.35,1.748,0.019
1.352,1.748,0.01922
1.354,1.74799,0.01949
1.356,1.74799,0.01975
1.358,1.74799,0.01994
1.36,1.748,0.02
1.362,1.74801,0.01988
1.364,1.74803,0.01964
1.366,1.74804,0.01936
1.368,1.74803,0.01912
1.37,1.748,0.019
1.372,1.74795,0.01905
1.374,1.74789,0.01924
1.376,1.74786,0.01951
1.378,1.74789,0.01978
1.38,1.748,0.02
1.382,1.74821,0.02012
1.384,1.74847,0.02015
1.386,1.74873,0.02012
1.388,1.74892,0.02006
1.39,1.749,0.02
1.392,1.74892,0.01996
1.394,1.74873,0.01994
1.396,1.74847,0.01994
1.398,1.74821,0.01996
1.4,1.748,0.02
1.402,1.74789,0.02005
1.404,1.74786,0.0201
1.406,1.74789,0.02012
1.408,1.74795,0.02009
1.41,1.748,0.02
1.412,1.74803,0.01983
1.414,1.74804,0.01961
1.416,1.74803,0.01937
1.418,1.74801,0.01916
1.42,1.748,0.019
1.422,1.74799,0.01893
1.424,1.74799,0.01892
1.426,1.74799,0.01895
1.428,1.748,0.01899
1.43,1.748,0.019
1.432,1.748,0.01897
1.434,1.748,0.01892
1.436,1.748,0.01888
1.438,1.748,0.0189
1.44,1.748,0.019
1.442,1.748,0.0192
1.444,1.748,0.01947
1.446,1.748,0.01973
1.448,1.748,0.01993
1.45,1.748,0.02
1.452,1.748,0.01991
1.454,1.74801,0.0197
1.456,1.74801,0.01943
1.458,1.74801,0.01918
1.46,1.748,0.019
1.462,1.74799,0.01894
1.464,1.74798,0.01897
1.466,1.74797,0.01903
1.468,1.74798,0.01905
1.47,1.748,0.019
1.472,1.74804,0.01883
1.474,1.74809,0.01858
1.476,1.74811,0.01831
1.478,1.74809,0.0181
1.48,1.748,0.018
1.482,1.74783,0.01806
1.484,1.74762,0.01824
1.486,1.74738,0.01849
1.488,1.74716,0.01877
1.49,1.747,0.019
1.492,1.74692,0.01915
1.494,1.7469,0.01923
1.496,1.74692,0.01922
1.498,1.74696,0.01914
1.5,1.747,0.019
1.502,1.74701,0.0188
1.504,1.74701,0.01857
1.506,1.747,0.01834
1.508,1.74699,0.01814
1.51,1.747,0.018
1.512,1.74703,0.01794
1.514,1.74707,0.01793
1.516,1.74709,0.01796
1.518,1.74708,0.01799
1.52,1.747,0.018
1.522,1.74685,0.01797
1.524,1.74665,0.01792
1.526,1.74642,0.01788
1.528,1.7462,0.0179
1.53,1.746,0.018
1.532,1.74586,0.0182
1.534,1.74578,0.01846
1.536,1.74578,0.01872
1.538,1.74585,0.01892
1.54,1.746,0.019
1.542,1.74623,0.01892
1.544,1.7465,0.01872
1.546,1.74676,0.01846
1.548,1.74694,0.0182
1.55,1.747,0.018
1.552,1.7469,0.0179
1.554,1.74669,0.01788
1.556,1.74643,0.01791
1.558,1.74618,0.01796
1.56,1.746,0.018
1.562,1.74593,0.018
1.564,1.74595,0.01798
1.566,1.746,0.01796
1.568,1.74603,0.01796
1.57,1.746,0.018
1.572,1.74586,0.0181
1.574,1.74565,0.01821
1.576,1.74541,0.01827
1.578,1.74518,0.01822
1.58,1.745,0.018
1.582,1.7449,0.01759
1.584,1.74488,0.01707
1.586,1.7449,0.01655
1.588,1.74495,0.01616
1.59,1.745,0.016
1.592,1.74503,0.01616
1.594,1.74504,0.01655
1.596,1.74503,0.01706
1.598,1.74502,0.01759
1.6,1.745,0.018
1.602,1.74498,0.01822
1.604,1.74497,0.01827
1.606,1.74496,0.01822
1.608,1.74497,0.01811
1.61,1.745,0.018
1.612,1.74504,0.01794
1.614,1.74509,0.01792
1.616,1.74511,0.01793
1.618,1.74509,0.01797
1.62,1.745,0.018
1.622,1.74483,0.01803
1.624,1.74462,0.01804
1.626,1.74438,0.01804
1.628,1.74416,0.01803
1.63,1.744,0.018
1.632,1.74391,0.01795
1.634,1.74389,0.01791
1.636,1.74391,0.01789
1.638,1.74396,0.01791
1.64,1.744,0.018
1.642,1.74402,0.01817
1.644,1.74403,0.01838
1.646,1.74402,0.01862
1.648,1.74401,0.01884
1.65,1.744,0.019
1.652,1.74399,0.01909
1.654,1.74399,0.01911
1.656,1.74399,0.01909
1.658,1.744,0.01904
1.66,1.744,0.019
1.662,1.744,0.01898
1.664,1.744,0.01897
1.666,1.744,0.01898
1.668,1.744,0.01899
1.67,1.744,0.019
1.672,1.744,0.01901
1.674,1.744,0.01901
1.676,1.744,0.01901
1.678,1.744,0.019
1.68,1.744,0.019
1.682,1.744,0.019
1.684,1.744,0.019
1.686,1.744,0.019
1.688,1.744,0.019
1.69,1.744,0.019
1.692,1.744,0.019
1.694,1.744,0.019
1.696,1.744,0.019
1.698,1.744,0.019
1.7,1.744,0.019
1.702,1.744,0.019
1.704,1.74401,0.01901
1.706,1.74401,0.01901
1.708,1.74401,0.01901
1.71,1.744,0.019
1.712,1.74399,0.01899
1.714,1.74398,0.01897
1.716,1.74397,0.01896
1.718,1.74398,0.01897
1.72,1.744,0.019
1.722,1.74404,0.01905
1.724,1.74409,0.01911
1.726,1.74411,0.01913
1.728,1.74409,0.01911
1.73,1.744,0.019
1.732,1.74383,0.0188
1.734,1.74361,0.01854
1.736,1.74338,0.01828
1.738,1.74316,0.01808
1.74,1.743,0.018
1.742,1.74292,0.01807
1.744,1.74291,0.01825
1.746,1.74294,0.0185
1.748,1.74298,0.01877
1.75,1.743,0.019
1.752,1.74298,0.01915
1.754,1.74295,0.01923
1.756,1.74292,0.01922
1.758,1.74293,0.01915
1.76,1.743,0.019
1.762,1.74315,0.01879
1.764,1.74335,0.01856
1.766,1.74358,0.01832
1.768,1.74381,0.01813
1.77,1.744,0.018
1.772,1.74413,0.01796
1.774,1.7442,0.01799
1.776,1.7442,0.01803
1.778,1.74414,0.01805
1.78,1.744,0.018
1.782,1.7438,0.01785
1.784,1.74357,0.01764
1.786,1.74333,0.01739
1.788,1.74313,0.01717
1.79,1.743,0.017
1.792,1.74296,0.01692
1.794,1.74298,0.01691
1.796,1.74303,0.01695
1.798,1.74305,0.01698
1.8,1.743,0.017
1.802,1.74286,0.01697
1.804,1.74265,0.01692
1.806,1.74241,0.01689
1.808,1.74218,0.0169
1.81,1.742,0.017
1.812,1.7419,0.0172
1.814,1.74187,0.01746
1.816,1.74189,0.01772
1.818,1.74194,0.01792
1.82,1.742,0.018
1.822,1.74206,0.01792
1.824,1.7421,0.01772
1.826,1.74211,0.01746
1.828,1.74208,0.0172
1.83,1.742,0.017
1.832,1.74186,0.0169
1.834,1.74167,0.01688
1.836,1.74146,0.01691
1.838,1.74123,0.01697
1.84,1.741,0.017
1.842,1.74079,0.017
1.844,1.74059,0.01697
1.846,1.7404,0.01694
1.848,1.74021,0.01694
