wl,n,k
6.04E-01,1.47E+00,0.00E+00
6.06E-01,1.47E+00,0.00E+00
6.08E-01,1.47E+00,0.00E+00
6.10E-01,1.47E+00,0.00E+00
6.12E-01,1.47E+00,0.00E+00
6.14E-01,1.47E+00,0.00E+00
6.16E-01,1.47E+00,0.00E+00
6.18E-01,1.47E+00,0.00E+00
6.20E-01,1.47E+00,0.00E+00
6.22E-01,1.47E+00,0.00E+00
6.24E-01,1.47E+00,0.00E+00
6.26E-01,1.47E+00,0.00E+00
6.28E-01,1.47E+00,0.00E+00
6.30E-01,1.47E+00,0.00E+00
6.32E-01,1.47E+00,0.00E+00
6.34E-01,1.47E+00,0.00E+00
6.36E-01,1.47E+00,0.00E+00
6.38E-01,1.47E+00,0.00E+00
6.40E-01,1.47E+00,0.00E+00
6.42E-01,1.47E+00,0.00E+00
6.44E-01,1.47E+00,0.00E+00
6.46E-01,1.47E+00,0.00E+00
6.48E-01,1.47E+00,0.00E+00
6.50E-01,1.47E+00,0.00E+00
6.52E-01,1.47E+00,0.00E+00
6.54E-01,1.47E+00,0.00E+00
6.56E-01,1.47E+00,0.00E+00
6.58E-01,1.47E+00,0.00E+00
6.60E-01,1.47E+00,0.00E+00
6.62E-01,1.47E+00,0.00E+00
6.64E-01,1.47E+00,0.00E+00
6.66E-01,1.47E+00,0.00E+00
6.68E-01,1.47E+00,0.00E+00
6.70E-01,1.47E+00,0.00E+00
6.72E-01,1.47E+00,0.00E+00
6.74E-01,1.47E+00,0.00E+00
6.76E-01,1.47E+00,0.00E+00
6.78E-01,1.47E+00,0.00E+00
6.80E-01,1.47E+00,0.00E+00
6.82E-01,1.47E+00,0.00E+00
6.84E-01,1.47E+00,0.00E+00
6.86E-01,1.47E+00,0.00E+00
6.88E-01,1.47E+00,0.00E+00
6.90E-01,1.47E+00,0.00E+00
6.92E-01,1.47E+00,0.00E+00
6.94E-01,1.47E+00,0.00E+00
6.96E-01,1.47E+00,0.00E+00
6.98E-01,1.47E+00,0.00E+00
7.00E-01,1.47E+00,0.00E+00
7.02E-01,1.47E+00,0.00E+00
7.04E-01,1.47E+00,0.00E+00
7.06E-01,1.47E+00,0.00E+00
7.08E-01,1.47E+00,0.00E+00
7.10E-01,1.47E+00,0.00E+00
7.12E-01,1.47E+00,0.00E+00
7.14E-01,1.47E+00,0.00E+00
7.16E-01,1.47E+00,0.00E+00
7.18E-01,1.47E+00,0.00E+00
7.20E-01,1.47E+00,0.00E+00
7.22E-01,1.47E+00,0.00E+00
7.24E-01,1.47E+00,0.00E+00
7.26E-01,1.47E+00,0.00E+00
7.28E-01,1.47E+00,0.00E+00
7.30E-01,1.47E+00,0.00E+00
7.32E-01,1.47E+00,0.00E+00
7.34E-01,1.47E+00,0.00E+00
7.36E-01,1.47E+00,0.00E+00
7.38E-01,1.47E+00,0.00E+00
7.40E-01,1.47E+00,0.00E+00
7.42E-01,1.47E+00,0.00E+00
0.744,1.46996,0.00E+00
0.746,1.46993,0.00E+00
0.748,1.4699,0.00E+00
0.75,1.46987,0.00E+00
0.752,1.46984,0.00E+00
0.754,1.46981,0.00E+00
0.756,1.46978,0.00E+00
0.758,1.46975,0.00E+00
0.76,1.46972,0.00E+00
0.762,1.46969,0.00E+00
0.764,1.46966,0.00E+00
0.766,1.46964,0.00E+00
0.768,1.46961,0.00E+00
0.77,1.46958,0.00E+00
0.772,1.46956,0.00E+00
0.774,1.46953,0.00E+00
0.776,1.46951,0.00E+00
0.778,1.46948,0.00E+00
0.78,1.46945,0.00E+00
0.782,1.46943,0.00E+00
0.784,1.4694,0.00E+00
0.786,1.46938,0.00E+00
0.788,1.46935,0.00E+00
0.79,1.46932,0.00E+00
0.792,1.4693,0.00E+00
0.794,1.46927,0.00E+00
0.796,1.46925,0.00E+00
0.798,1.46922,0.00E+00
0.8,1.4692,0.00E+00
0.802,1.46918,0.00E+00
0.804,1.46915,0.00E+00
0.806,1.46913,0.00E+00
0.808,1.4691,0.00E+00
0.81,1.46908,0.00E+00
0.812,1.46906,0.00E+00
0.814,1.46903,0.00E+00
0.816,1.46901,0.00E+00
0.818,1.46899,0.00E+00
0.82,1.46897,0.00E+00
0.822,1.46895,0.00E+00
0.824,1.46892,0.00E+00
0.826,1.4689,0.00E+00
0.828,1.46888,0.00E+00
0.83,1.46886,0.00E+00
0.832,1.46884,0.00E+00
0.834,1.46881,0.00E+00
0.836,1.46879,0.00E+00
0.838,1.46877,0.00E+00
0.84,1.46875,0.00E+00
0.842,1.46873,0.00E+00
0.844,1.46871,0.00E+00
0.846,1.46869,0.00E+00
0.848,1.46867,0.00E+00
0.85,1.46865,0.00E+00
0.852,1.46863,0.00E+00
0.854,1.46861,0.00E+00
0.856,1.46859,0.00E+00
0.858,1.46857,0.00E+00
0.86,1.46855,0.00E+00
0.862,1.46853,0.00E+00
0.864,1.46851,0.00E+00
0.866,1.46849,0.00E+00
0.868,1.46847,0.00E+00
0.87,1.46845,0.00E+00
0.872,1.46843,0.00E+00
0.874,1.46842,0.00E+00
0.876,1.4684,0.00E+00
0.878,1.46838,0.00E+00
0.88,1.46836,0.00E+00
0.882,1.46834,0.00E+00
0.884,1.46833,0.00E+00
0.886,1.46831,0.00E+00
0.888,1.46829,0.00E+00
0.89,1.46827,0.00E+00
0.892,1.46825,0.00E+00
0.894,1.46824,0.00E+00
0.896,1.46822,0.00E+00
0.898,1.4682,0.00E+00
0.9,1.46818,0.00E+00
0.902,1.46816,0.00E+00
0.904,1.46815,0.00E+00
0.906,1.46813,0.00E+00
0.908,1.46812,0.00E+00
0.91,1.4681,0.00E+00
0.912,1.46808,0.00E+00
0.914,1.46807,0.00E+00
0.916,1.46805,0.00E+00
0.918,1.46804,0.00E+00
0.92,1.46802,0.00E+00
0.922,1.468,0.00E+00
0.924,1.46799,0.00E+00
0.926,1.46797,0.00E+00
0.928,1.46796,0.00E+00
0.93,1.46794,0.00E+00
0.932,1.46792,0.00E+00
0.934,1.46791,0.00E+00
0.936,1.46789,0.00E+00
0.938,1.46788,0.00E+00
0.94,1.46787,0.00E+00
0.942,1.46785,0.00E+00
0.944,1.46784,0.00E+00
0.946,1.46782,0.00E+00
0.948,1.46781,0.00E+00
0.95,1.46779,0.00E+00
0.952,1.46778,0.00E+00
0.954,1.46777,0.00E+00
0.956,1.46775,0.00E+00
0.958,1.46774,0.00E+00
0.96,1.46772,0.00E+00
0.962,1.46771,0.00E+00
0.964,1.4677,0.00E+00
0.966,1.46768,0.00E+00
0.968,1.46767,0.00E+00
0.97,1.46765,0.00E+00
0.972,1.46764,0.00E+00
0.974,1.46763,0.00E+00
0.976,1.46761,0.00E+00
0.978,1.4676,0.00E+00
0.98,1.46759,0.00E+00
0.982,1.46758,0.00E+00
0.984,1.46757,0.00E+00
0.986,1.46755,0.00E+00
0.988,1.46754,0.00E+00
0.99,1.46752,0.00E+00
0.992,1.46751,0.00E+00
0.994,1.4675,0.00E+00
0.996,1.46748,0.00E+00
0.998,1.46747,0.00E+00
1,1.46746,0.00E+00
1.002,1.46745,0.00E+00
1.004,1.46744,0.00E+00
1.006,1.46742,0.00E+00
1.008,1.46741,0.00E+00
1.01,1.4674,0.00E+00
1.012,1.46739,0.00E+00
1.014,1.46738,0.00E+00
1.016,1.46736,0.00E+00
1.018,1.46735,0.00E+00
1.02,1.46734,0.00E+00
1.022,1.46733,0.00E+00
1.024,1.46732,0.00E+00
1.026,1.4673,0.00E+00
1.028,1.46729,0.00E+00
1.03,1.46728,0.00E+00
1.032,1.46727,0.00E+00
1.034,1.46726,0.00E+00
1.036,1.46725,0.00E+00
1.038,1.46724,0.00E+00
1.04,1.46723,0.00E+00
1.042,1.46722,0.00E+00
1.044,1.46721,0.00E+00
1.046,1.46719,0.00E+00
1.048,1.46718,0.00E+00
1.05,1.46717,0.00E+00
1.052,1.46716,0.00E+00
1.054,1.46715,0.00E+00
1.056,1.46714,0.00E+00
1.058,1.46713,0.00E+00
1.06,1.46712,0.00E+00
1.062,1.46711,0.00E+00
1.064,1.4671,0.00E+00
1.066,1.46709,0.00E+00
1.068,1.46708,0.00E+00
1.07,1.46707,0.00E+00
1.072,1.46706,0.00E+00
1.074,1.46705,0.00E+00
